pair,acronym,description,frequency
"('HP', 'hipotiroidismo primario')",HP,hipotiroidismo primario,1
"('SEMICYUC', 'sociedad española de medicina intensiva, crítica y unidades coronarias')",SEMICYUC,"sociedad española de medicina intensiva, crítica y unidades coronarias",1
"('CI', 'consistencia interna')",CI,consistencia interna,1
"('SBA', 'sindrome de boca ardiente')",SBA,sindrome de boca ardiente,1
"('REGITELL', 'registro de pacientes con ataque isquémico transitorio de lleida')",REGITELL,registro de pacientes con ataque isquémico transitorio de lleida,1
"('H.D.A.', 'hemorragia digestiva alta')",H.D.A.,hemorragia digestiva alta,1
"('SABE', 'salud, bienestar y envejecimiento')",SABE,"salud, bienestar y envejecimiento",2
"('SAHS', 'sindrome de apneas-hipopneas')",SAHS,sindrome de apneas-hipopneas,1
"('IMAO', 'inhibidores de la monoaminooxidasa')",IMAO,inhibidores de la monoaminooxidasa,1
"('ICCQ', 'indice de clasificación de complejidad quirúrgica')",ICCQ,indice de clasificación de complejidad quirúrgica,1
"('SRAA', 'sistema renina-angiotensina-aldosterona')",SRAA,sistema renina-angiotensina-aldosterona,1
"('ADM', 'al patrón de dieta mediterránea')",ADM,al patrón de dieta mediterránea,1
"('IL-2', 'interleucina 2')",IL-2,interleucina 2,1
"('TSP', 'trabajadores de salud primaria')",TSP,trabajadores de salud primaria,1
"('IRT', 'insuficiencia renal terminal,')",IRT,"insuficiencia renal terminal,",1
"('RPC', 'recomendaciones para prevenir las caídas')",RPC,recomendaciones para prevenir las caídas,1
"('UFPE', 'unidad de atención farmacéutica a pacientes externos')",UFPE,unidad de atención farmacéutica a pacientes externos,1
"('EVA', 'escala visual analógica')",EVA,escala visual analógica,2
"('WISCI', 'walking index spinal cord injury')",WISCI,walking index spinal cord injury,1
"('TRR', 'terapia de reemplazo renal')",TRR,terapia de reemplazo renal,1
"('AAS', 'acido acetilsalicilico')",AAS,acido acetilsalicilico,1
"('TC', 'tomografía computarizada')",TC,tomografía computarizada,3
"('NEM I', 'neoplasias endocrinas múltiples')",NEM I,neoplasias endocrinas múltiples,1
"('RR', 'riesgo relativo')",RR,riesgo relativo,2
"('vHIT', 'video head impulse test')",vHIT,video head impulse test,1
"('TVP', 'trombosis venosa profunda')",TVP,trombosis venosa profunda,1
"('PAC', 'porcentaje anual de cambio')",PAC,porcentaje anual de cambio,1
"('NE', 'nutrición enteral')",NE,nutrición enteral,3
"('FIWOS', 'first international workshop on ocular sarcoidosis')",FIWOS,first international workshop on ocular sarcoidosis,1
"('LI', 'lesión intraepitelial')",LI,lesión intraepitelial,1
"('TDI', 'trastornos del desarrollo intelectual')",TDI,trastornos del desarrollo intelectual,1
"('AI', 'aneurismas intracraneales')",AI,aneurismas intracraneales,1
"('ECPP', 'estudio chileno de prevalencia de patología psiquiátrica (dsm-iii-r/cidi)')",ECPP,estudio chileno de prevalencia de patología psiquiátrica (dsm-iii-r/cidi),1
"('DE', 'disfunción eréctile')",DE,disfunción eréctile,1
"('RRE', 'rehabilitacion del reconocimiento de emociones')",RRE,rehabilitacion del reconocimiento de emociones,1
"('PET/CT', 'positron emission tomography/computed tomography')",PET/CT,positron emission tomography/computed tomography,1
"('COR', 'característica operativa del receptor')",COR,característica operativa del receptor,2
"('EF', 'ejercicio físico')",EF,ejercicio físico,1
"('TA', 'tensión arterial')",TA,tensión arterial,1
"('RG', 'residuo gástrico')",RG,residuo gástrico,1
"('ANCA', 'anti citoplasma del neutrofilo')",ANCA,anti citoplasma del neutrofilo,1
"('VCM', 'volumen corpuscular medio')",VCM,volumen corpuscular medio,1
"('VM', 'ventilación mecánica')",VM,ventilación mecánica,1
"('MINSA', 'ministerio de salud')",MINSA,ministerio de salud,1
"('CA195', 'carbono 195')",CA195,carbono 195,1
"('TdM', 'teoria de la mente')",TdM,teoria de la mente,1
"('ZNO', 'zona noroeste')",ZNO,zona noroeste,1
"('ML', 'modelo de regresión logístico')",ML,modelo de regresión logístico,1
"('EULA', 'evaluacion de la apraxia de los miembros superiores')",EULA,evaluacion de la apraxia de los miembros superiores,1
"('OAK', 'older acute heart failure key data')",OAK,older acute heart failure key data,1
"('PEP', 'presión espiratoria positiva')",PEP,presión espiratoria positiva,1
"('RR', 'riesgos relativos')",RR,riesgos relativos,2
"('MLC', 'mixto de linfocitos')",MLC,mixto de linfocitos,1
"('SRAS', 'síndrome respiratorio agudo severo')",SRAS,síndrome respiratorio agudo severo,1
"('NPT', 'nutrición parenteral total')",NPT,nutrición parenteral total,1
"('NAVM', 'neumonía asociada a ventilación mecánica')",NAVM,neumonía asociada a ventilación mecánica,1
"('MAV', 'malformaciones arteriovenosas')",MAV,malformaciones arteriovenosas,2
"('SVS', 'sistema vasco de salud')",SVS,sistema vasco de salud,1
"('PIM', 'potencialmente inapropiados')",PIM,potencialmente inapropiados,1
"('ITS-AC', 'its adquiridas en la comunidad')",ITS-AC,its adquiridas en la comunidad,1
"('ROC', 'receiver operating characteristic')",ROC,receiver operating characteristic,1
"('QOL-AD', ""quality of life in alzheimer's disease"")",QOL-AD,quality of life in alzheimer's disease,1
"('EPO', 'eritropoyetina')",EPO,eritropoyetina,1
"('EM', 'errores de medicación')",EM,errores de medicación,1
"('NICE', 'national institute for health and clinical excellence')",NICE,national institute for health and clinical excellence,1
"('SNC', 'sistema nervioso central')",SNC,sistema nervioso central,3
"('TP', 'tiempo de protrombina')",TP,tiempo de protrombina,1
"('CVRS', 'calidad de vida relacionada a la salud')",CVRS,calidad de vida relacionada a la salud,1
"('CBTMO', 'criobiología y biología del trasplante de médula osea')",CBTMO,criobiología y biología del trasplante de médula osea,1
"('LC', 'lumbalgia crónica')",LC,lumbalgia crónica,1
"('CRM', 'cirugía de revascularización miocárdica')",CRM,cirugía de revascularización miocárdica,1
"('AST', 'abordaje del seno del tarso')",AST,abordaje del seno del tarso,1
"('CCR', 'carcinomas de células renales')",CCR,carcinomas de células renales,1
"('ASA', 'american society of anesthesiologists')",ASA,american society of anesthesiologists,1
"('QTI', 'quimioterapia intensa')",QTI,quimioterapia intensa,1
"('GID', 'ganancia de peso interdiálisis')",GID,ganancia de peso interdiálisis,1
"('TSOG', 'test de sobrecarga oral a la glucosa')",TSOG,test de sobrecarga oral a la glucosa,1
"('y II', 'y la extensión relativa de la irrigación coronaria')",y II,y la extensión relativa de la irrigación coronaria,1
"('IAMSEST', 'infarto agudo de miocardio sin elevación del segmento st')",IAMSEST,infarto agudo de miocardio sin elevación del segmento st,1
"('HACMLE', 'hospital de asistencia a crónicos de media y larga estancia')",HACMLE,hospital de asistencia a crónicos de media y larga estancia,1
"('ANCA', 'anticitoplasma de neutrófilo')",ANCA,anticitoplasma de neutrófilo,1
"('LMC', 'leucemia mieloide cr&oacute;nica')",LMC,leucemia mieloide cr&oacute;nica,1
"('IRCT', 'insuficiencia renal crónica terminal')",IRCT,insuficiencia renal crónica terminal,1
"('ReDeGi', 'registro de demencias de girona')",ReDeGi,registro de demencias de girona,1
"('DM2', 'diabetes mellitus tipo 2')",DM2,diabetes mellitus tipo 2,2
"('RPa', 'razones de prevalencia ajustada')",RPa,razones de prevalencia ajustada,1
"('SIVELCE', 'sistema de vigilancia epidemiológica de lesiones de causa externa')",SIVELCE,sistema de vigilancia epidemiológica de lesiones de causa externa,1
"('ABiF', 'andalusian bipolar family')",ABiF,andalusian bipolar family,1
"('ZN', 'ziehl-neelsen')",ZN,ziehl-neelsen,1
"('USEB', 'ultrasonografía endobronquial')",USEB,ultrasonografía endobronquial,1
"('HTA-ALERT', 'hipertensos mediante mensajes de alerta en el teléfono móvil')",HTA-ALERT,hipertensos mediante mensajes de alerta en el teléfono móvil,1
"('HoNOS-LD', 'health of the nation outcome scales for people with learning disabilities')",HoNOS-LD,health of the nation outcome scales for people with learning disabilities,1
"('LLC', 'leucemia linfática crónica')",LLC,leucemia linfática crónica,1
"('MC', 'miocapsulotomía endoscopia')",MC,miocapsulotomía endoscopia,1
"('MMAE', 'masa muscular apendicular esquelética')",MMAE,masa muscular apendicular esquelética,1
"('PIC', 'presión intracraneal')",PIC,presión intracraneal,1
"('DZ', 'de zenker')",DZ,de zenker,1
"('QAPAQ', 'qualitative atributes and measurement properties of physical activity questionnaires')",QAPAQ,qualitative atributes and measurement properties of physical activity questionnaires,1
"('ADE', 'ancho de distribución eritrocitaria')",ADE,ancho de distribución eritrocitaria,1
"('REGESMOHS', 'registro español de cirugía de mohs')",REGESMOHS,registro español de cirugía de mohs,1
"('NISS', 'new injury severity score')",NISS,new injury severity score,1
"('EC', 'errores de conciliación')",EC,errores de conciliación,1
"('CHEP', 'cricohioidoepiglotopexia')",CHEP,cricohioidoepiglotopexia,1
"('SNS', 'sistema nacional de salud')",SNS,sistema nacional de salud,1
"('FC', 'fractura de cadera')",FC,fractura de cadera,1
"('RA', 'reparación artroscópica')",RA,reparación artroscópica,1
"('IAM-CEST', 'infarto agudo al miocardio con elevación del st')",IAM-CEST,infarto agudo al miocardio con elevación del st,1
"('CDC', 'centros de desarrollo comunitario')",CDC,centros de desarrollo comunitario,1
"('PAPTAF', 'punción-aspiración pulmonar transtorácica con aguja fina')",PAPTAF,punción-aspiración pulmonar transtorácica con aguja fina,1
"('DEP', 'de parkinson')",DEP,de parkinson,1
"('NK', 'natural killer')",NK,natural killer,1
"('DE', 'de 75')",DE,de 75,1
"('OA', 'obesidad abdominal')",OA,obesidad abdominal,1
"('PLE', 'periodo libre de enfermedad')",PLE,periodo libre de enfermedad,1
"('PA', 'presion arterial')",PA,presion arterial,1
"('STAI', 'state trait anxiety inventory')",STAI,state trait anxiety inventory,1
"('ISS', 'injury severity score')",ISS,injury severity score,1
"('EVLD', 'esperanza de vida libre de discapacidad')",EVLD,esperanza de vida libre de discapacidad,1
"('ESNPCT', 'estrategia sanitaria nacional de prevención y control de la tuberculosis')",ESNPCT,estrategia sanitaria nacional de prevención y control de la tuberculosis,1
"('SF-36', 'salud formato corto-36')",SF-36,salud formato corto-36,1
"('ERCO', 'enfermedad renal crónica oculta')",ERCO,enfermedad renal crónica oculta,1
"('PTH', 'parathormona')",PTH,parathormona,1
"('VPPB', 'vertigo posicional paroxistico benigno')",VPPB,vertigo posicional paroxistico benigno,1
"('IL-18', 'interleucina-18')",IL-18,interleucina-18,1
"('SMD', 'síndrome mielodisplásico')",SMD,síndrome mielodisplásico,1
"('ERT', 'enfermedad renal terminal')",ERT,enfermedad renal terminal,1
"('CES-D', 'center for epidemiologic studies-depresion')",CES-D,center for epidemiologic studies-depresion,1
"('Mesh', 'medical subject heading terms')",Mesh,medical subject heading terms,1
"('NRS- 2002', 'nutritional risk screening 2002')",NRS- 2002,nutritional risk screening 2002,1
"('EPC', 'escalas de probabilidad clínica')",EPC,escalas de probabilidad clínica,1
"('MRP', 'modelo de regresión de poisson')",MRP,modelo de regresión de poisson,1
"('MFS', 'morse fall scale')",MFS,morse fall scale,1
"('IAL', 'intoxicación aguda por litio')",IAL,intoxicación aguda por litio,1
"('AAMCC', 'association of medical chronobiology and chronotherapeutics')",AAMCC,association of medical chronobiology and chronotherapeutics,1
"('TRRC', 'terapias de reemplazo renal continuo')",TRRC,terapias de reemplazo renal continuo,1
"('HADS', 'hospitalaria de ansiedad y depresion')",HADS,hospitalaria de ansiedad y depresion,1
"('DDAVP', 'deamino-8-d-arginina vasopresina')",DDAVP,deamino-8-d-arginina vasopresina,1
"('ACV', 'accidente cerebrovascular')",ACV,accidente cerebrovascular,1
"('FRC', 'fístula radiocefálica')",FRC,fístula radiocefálica,1
"('ERO', 'especies reactivas de oxígeno')",ERO,especies reactivas de oxígeno,1
"('PPS', 'puntos de prevalencia seriados')",PPS,puntos de prevalencia seriados,1
"('HBP', 'hiperplasia benigna de próstata')",HBP,hiperplasia benigna de próstata,3
"('CAR', 'consulta de alta resolución')",CAR,consulta de alta resolución,1
"('IR', 'imt, índice de resistencia')",IR,"imt, índice de resistencia",1
"('PTT/SUH', 'púrpura trombótica trombocitopéncia y síndrome urémico hemolítico')",PTT/SUH,púrpura trombótica trombocitopéncia y síndrome urémico hemolítico,1
"('PPT', 'pacientes politraumáticos')",PPT,pacientes politraumáticos,1
"('SEA', 'sociedad española de arteriosclerosis')",SEA,sociedad española de arteriosclerosis,1
"('Sintrom', 'sometidos a cirugía urológica en tratamiento con acenocumarol')",Sintrom,sometidos a cirugía urológica en tratamiento con acenocumarol,1
"('SARM', 'staphylococcus aureus resistente a la meticilina')",SARM,staphylococcus aureus resistente a la meticilina,1
"('PTG', 'pacientes con traumatismo grave')",PTG,pacientes con traumatismo grave,1
"('MF', 'mielofibrosis')",MF,mielofibrosis,1
"('CI', 'cardiopatía isquémica')",CI,cardiopatía isquémica,1
"('D.M.H', 'descompensación metabólica hiperosmolar')",D.M.H,descompensación metabólica hiperosmolar,1
"('SIRS', 'síndrome de respuesta inflamatoria sistémica')",SIRS,síndrome de respuesta inflamatoria sistémica,1
"('ITRD', 'inventario texas revisado de duelo')",ITRD,inventario texas revisado de duelo,1
"('LTSV', 'limitación del tratamiento de soporte vital')",LTSV,limitación del tratamiento de soporte vital,1
"('EG', 'enfermedad de graves')",EG,enfermedad de graves,1
"('I.R.F.T.', 'insuficiencia renal functional terminal')",I.R.F.T.,insuficiencia renal functional terminal,1
"('DE', 'de 30,2 puntos')",DE,"de 30,2 puntos",1
"('rango', 'recambios de generador. seguimiento medio de 8,4 años')",rango,"recambios de generador. seguimiento medio de 8,4 años",1
"('AVD', 'actividades de la vida diaria')",AVD,actividades de la vida diaria,1
"('RV5', 'r en la derivación v5')",RV5,r en la derivación v5,1
"('CEM', 'celulas escamosas en miniatura')",CEM,celulas escamosas en miniatura,1
"('FISTAC', 'físicos del síndrome de temor a caerse en ancianos')",FISTAC,físicos del síndrome de temor a caerse en ancianos,1
"('MG', 'masa grasa')",MG,masa grasa,1
"('VIH-2', 'virus de la inmunodeficiencia humana de tipo 2')",VIH-2,virus de la inmunodeficiencia humana de tipo 2,1
"('QETA', 'quimioembolización transarterial')",QETA,quimioembolización transarterial,1
"('GBS', 'gasto de bolsillo en salud')",GBS,gasto de bolsillo en salud,1
"('CVC', 'catéter venoso central')",CVC,catéter venoso central,1
"('DPN', 'derrame pleural neoplásico')",DPN,derrame pleural neoplásico,1
"('INQoL', 'individualized neuromuscular quality of life')",INQoL,individualized neuromuscular quality of life,1
"('ITS', 'infecciones del torrente sanguíneo')",ITS,infecciones del torrente sanguíneo,1
"('NP', 'nutrición parenteral')",NP,nutrición parenteral,1
"('PAN', 'poliarteritis nodosa')",PAN,poliarteritis nodosa,1
"('maapa', 'monitoreo ambulatorio automático de la presión arterial de 24 horas')",maapa,monitoreo ambulatorio automático de la presión arterial de 24 horas,1
"('NBI', 'necesidades básicas insatisfechas')",NBI,necesidades básicas insatisfechas,1
"('MAI', 'metacognición')",MAI,metacognición,1
"('HDI', 'hemodiálisis intermitente')",HDI,hemodiálisis intermitente,1
"('IC 95%', 'ic 95%: 0,74-0,98] con abc-roc de 0,91')",IC 95%,"ic 95%: 0,74-0,98] con abc-roc de 0,91",1
"('PL', 'punción lumbar')",PL,punción lumbar,1
"('CHUVI', 'complexo hospitalario universitario de vigo')",CHUVI,complexo hospitalario universitario de vigo,1
"('ITUF-AS', 'ituf relacionada con la atención sanitaria')",ITUF-AS,ituf relacionada con la atención sanitaria,1
"('TCP', 'trigonocervicoprostatotomía')",TCP,trigonocervicoprostatotomía,2
"('IRAG', 'insuficiencia respiratoria aguda grave')",IRAG,insuficiencia respiratoria aguda grave,1
"('BACOVA', 'balance del contenido vaginal')",BACOVA,balance del contenido vaginal,1
"('HCC', 'hepatitisc crónica')",HCC,hepatitisc crónica,1
"('NORMACODEM', 'normalización de instrumentos cognitivos y funcionales para la evaluación de la demencia')",NORMACODEM,normalización de instrumentos cognitivos y funcionales para la evaluación de la demencia,1
"('ER-IgG4', 'enfermedad relacionada con la inmunoglobulina g4')",ER-IgG4,enfermedad relacionada con la inmunoglobulina g4,1
"('DPNNC', 'derrame pleural neoplásico no complicado')",DPNNC,derrame pleural neoplásico no complicado,1
"('OT', 'objetivo terapéutico')",OT,objetivo terapéutico,2
"('RA-LMMR', 'reparación artroscópica de lesión masiva del manguito rotador')",RA-LMMR,reparación artroscópica de lesión masiva del manguito rotador,1
"('CMO', 'contenido mineral óseo')",CMO,contenido mineral óseo,1
"('ESPA', 'escala simplificada para detectar problemas de adherencia')",ESPA,escala simplificada para detectar problemas de adherencia,1
"('PAM', 'poliangeítis microscópica')",PAM,poliangeítis microscópica,2
"('EP', 'enfermedad periodontal')",EP,enfermedad periodontal,1
"('L-ASP', 'l-asparaginasa')",L-ASP,l-asparaginasa,1
"('RM', 'reconstrucción mamaria')",RM,reconstrucción mamaria,1
"('ATPO', 'anti-tiroperoxidasa')",ATPO,anti-tiroperoxidasa,1
"('HC', 'hospitalización convencional')",HC,hospitalización convencional,1
"('NDM', 'nueva delhi metalo beta-lactamasas')",NDM,nueva delhi metalo beta-lactamasas,1
"('GEVA', 'grupo de enfermedades vasculares de albacete')",GEVA,grupo de enfermedades vasculares de albacete,1
"('DBCP', 'dibromo-3-cloro-propano')",DBCP,dibromo-3-cloro-propano,1
"('REVAC', 'red española de vigilancia en alergia de contacto')",REVAC,red española de vigilancia en alergia de contacto,1
"('ECNEI', 'endocarditis infecciosa')",ECNEI,endocarditis infecciosa,1
"('D.A.T.C.', 'diisolamiloxitocarbanilida')",D.A.T.C.,diisolamiloxitocarbanilida,1
"('IMC', 'indice de masa corporal')",IMC,indice de masa corporal,1
"('TAD', 'tensión arterial diastólica')",TAD,tensión arterial diastólica,1
"('SMS', 'servicio murciano de salud')",SMS,servicio murciano de salud,1
"('VDA', 'volumen de dieta administrada')",VDA,volumen de dieta administrada,1
"('SAFP', 'síndrome antifosfolípido primario')",SAFP,síndrome antifosfolípido primario,1
"('APC', 'apexcardiograma')",APC,apexcardiograma,1
"('CPTD', 'colangio-pancreatografía transduodenoscópica')",CPTD,colangio-pancreatografía transduodenoscópica,1
"('CPRM', 'colangiopancreatografía por resonancia magnética')",CPRM,colangiopancreatografía por resonancia magnética,1
"('DE 31.52', 'de 31.52 mmhg')",DE 31.52,de 31.52 mmhg,1
"('ERCT', 'enfermedad renal crónica terminal')",ERCT,enfermedad renal crónica terminal,1
"('SLE', 'systemic lupus erythematosus')",SLE,systemic lupus erythematosus,1
"('ECA', 'enzima conversora de angiotensina')",ECA,enzima conversora de angiotensina,1
"('ATC', 'artroplastia total de cadera')",ATC,artroplastia total de cadera,1
"('UVI', 'unidad de vigilancia intensiva')",UVI,unidad de vigilancia intensiva,1
"('edad media', 'enero 2014. se recogieron datos demográficos y clínicos. resultados: se incluyeron 15 pacientes')",edad media,enero 2014. se recogieron datos demográficos y clínicos. resultados: se incluyeron 15 pacientes,1
"('ER', 'enfermedades respiratorias')",ER,enfermedades respiratorias,1
"('GPC', 'guías de práctica clínica')",GPC,guías de práctica clínica,2
"('ICV', 'indice de calidad de vida')",ICV,indice de calidad de vida,1
"('AM', 'adultos mayores')",AM,adultos mayores,5
"('ICIQ-SF', 'incontinence questionnaire short-form')",ICIQ-SF,incontinence questionnaire short-form,2
"('SUH', 'servicio de urgencias hospitalario')",SUH,servicio de urgencias hospitalario,6
"('VMA', 'vinilmandélico')",VMA,vinilmandélico,1
"('EPOC', 'enfermedad pulmonar obstructiva cronica')",EPOC,enfermedad pulmonar obstructiva cronica,1
"('TAB', 'tasa anualizada de brotes')",TAB,tasa anualizada de brotes,1
"('TCSS', 'toronto clinical scoring system')",TCSS,toronto clinical scoring system,1
"('SChS', 'síndrome de churg-strauss')",SChS,síndrome de churg-strauss,1
"('HECMNSXXI', 'hospital de especialidades del centro médico nacional siglo xxi')",HECMNSXXI,hospital de especialidades del centro médico nacional siglo xxi,1
"('LCR', 'líquido céfalo-raquideo')",LCR,líquido céfalo-raquideo,1
"('GER', 'gasto energético en reposo')",GER,gasto energético en reposo,1
"('HNHU', 'hospital nacional hipolito unanue')",HNHU,hospital nacional hipolito unanue,1
"('SMet', 'síndrome metabólico')",SMet,síndrome metabólico,1
"('R.T.C.', 'resección transcervical')",R.T.C.,resección transcervical,1
"('TIAM', 'trombectomia intraarterial mecanica')",TIAM,trombectomia intraarterial mecanica,1
"('RSIM', 'romanian society of internal medicine')",RSIM,romanian society of internal medicine,1
"('EEH', 'exceso de estancia hospitalaria')",EEH,exceso de estancia hospitalaria,1
"('PCAV', 'prueba de actitudes y conocimientos sobre la vejez')",PCAV,prueba de actitudes y conocimientos sobre la vejez,1
"('PF', 'prótesis fonatoria')",PF,prótesis fonatoria,1
"('TSFR', 'terapias sustitutivas de la función renal')",TSFR,terapias sustitutivas de la función renal,1
"('NOX', 'nadph oxidasa')",NOX,nadph oxidasa,1
"('EAP', 'espondiloartropatias')",EAP,espondiloartropatias,1
"('SOAT', 'seguro obligatorio contra accidentes de tránsito')",SOAT,seguro obligatorio contra accidentes de tránsito,1
"('CB', 'circunferencia del brazo')",CB,circunferencia del brazo,2
"('EM', 'esclerosis múltiple')",EM,esclerosis múltiple,1
"('DMA', 'dimetilarsínico')",DMA,dimetilarsínico,1
"('DVA', 'de voluntades anticipadas')",DVA,de voluntades anticipadas,1
"('LJ', 'lowenstein-jensen')",LJ,lowenstein-jensen,1
"('EC-PC', 'escala de convivencia con un proceso cronico')",EC-PC,escala de convivencia con un proceso cronico,1
"('FRV', 'factores de riesgo vascular')",FRV,factores de riesgo vascular,1
"('RETOSS', 'reumatología y osteoporosis')",RETOSS,reumatología y osteoporosis,1
"('PTI', 'púrpura trombocitopénica idiopática')",PTI,púrpura trombocitopénica idiopática,1
"('SPPB', 'short physical performance battery')",SPPB,short physical performance battery,1
"('HP', 'hemicranea paroxistica')",HP,hemicranea paroxistica,1
"('ARA-II', 'antagonistas de los receptores de la angiotensina ii')",ARA-II,antagonistas de los receptores de la angiotensina ii,1
"('TRUS', 'transrectal guiada por ultrasonidos')",TRUS,transrectal guiada por ultrasonidos,1
"('CB', 'cirugía bariátrica')",CB,cirugía bariátrica,1
"('NAG', 'n-acetil-beta-d-glucosaminidasa')",NAG,n-acetil-beta-d-glucosaminidasa,1
"('AA', 'acontecimientos adversos')",AA,acontecimientos adversos,1
"('ABSST', 'actionable bladder symptoms screening tool')",ABSST,actionable bladder symptoms screening tool,1
"('PC', 'perímetro de cintura')",PC,perímetro de cintura,1
"('RM', 'resonancia magnética')",RM,resonancia magnética,1
"('IAMCEST', 'infarto agudo de miocardio con elevación del segmento st')",IAMCEST,infarto agudo de miocardio con elevación del segmento st,1
"('SEFH', 'sociedad espanola de farmacia hospitalaria')",SEFH,sociedad espanola de farmacia hospitalaria,1
"('EAD', 'enfermedad articular degenerativa')",EAD,enfermedad articular degenerativa,1
"('OnabotA', 'onabotulinumtoxina a')",OnabotA,onabotulinumtoxina a,1
"('ICA', 'insuficiencia cardiaca aguda')",ICA,insuficiencia cardiaca aguda,4
"('COCT', 'centellograma óseo corporal total')",COCT,centellograma óseo corporal total,1
"('AgsHB', 'antígeno de superficie del virus de la hepatitis tipo b')",AgsHB,antígeno de superficie del virus de la hepatitis tipo b,1
"('CAM', 'comunidad autónoma de madrid')",CAM,comunidad autónoma de madrid,1
"('mapa', 'monitoreo ambulatorio de presión arterial')",mapa,monitoreo ambulatorio de presión arterial,1
"('RM', 'razón de momios')",RM,razón de momios,4
"('AD', 'anemias dishemopoyéticas')",AD,anemias dishemopoyéticas,1
"('PFT', 'pruebas de función tiroidea')",PFT,pruebas de función tiroidea,1
"('ESCA', 'encuesta de salud de cataluña')",ESCA,encuesta de salud de cataluña,1
"('DFTvc', 'demencia frontotemporal variante conductual')",DFTvc,demencia frontotemporal variante conductual,1
"('CGI', 'complicaciones gastrointestinales')",CGI,complicaciones gastrointestinales,1
"('NPI', 'neuropsychiatric inventory')",NPI,neuropsychiatric inventory,1
"('EB', 'exceso de base')",EB,exceso de base,1
"('FOP', 'foramen oval permeable')",FOP,foramen oval permeable,1
"('ENSM', 'encuesta nacional de salud mental')",ENSM,encuesta nacional de salud mental,1
"('AST-M', 'area de seccion transversal del nervio mediano en la muñeca')",AST-M,area de seccion transversal del nervio mediano en la muñeca,2
"('Alb', 'albúmina plasmática')",Alb,albúmina plasmática,2
"('HUVN', 'hospital universitario virgen de las nieves')",HUVN,hospital universitario virgen de las nieves,1
"('SECAC', 'sociedad española de cronobiología aplicada, cronoterapia y riesgo vascular')",SECAC,"sociedad española de cronobiología aplicada, cronoterapia y riesgo vascular",1
"('DAS28a', 'das28 al inicio')",DAS28a,das28 al inicio,1
"('tipo II', 'tratamiento de pacientes diabéticos no dependientes de la insulina')",tipo II,tratamiento de pacientes diabéticos no dependientes de la insulina,1
"('NADYA', 'nutrición artificial domiciliaria y ambulatoria')",NADYA,nutrición artificial domiciliaria y ambulatoria,3
"('SNPs', 'sugieren que los polimorfismos de nucleótido único')",SNPs,sugieren que los polimorfismos de nucleótido único,1
"('SAOS', 'síndrome de apnea obstructiva del sueño')",SAOS,síndrome de apnea obstructiva del sueño,2
"('CCi', 'circunferencia de cintura')",CCi,circunferencia de cintura,1
"('VIP', 'vattikuti institute prostatectomy')",VIP,vattikuti institute prostatectomy,1
"('FRA', 'fracaso renal agudo')",FRA,fracaso renal agudo,1
"('I.C.V.', 'irrigación contínua vesical')",I.C.V.,irrigación contínua vesical,1
"('LCFA', 'limitación crónica al flujo aéreo')",LCFA,limitación crónica al flujo aéreo,1
"('CIE-10', 'clasificacion internacional de enfermedades, 10.ª revision')",CIE-10,"clasificacion internacional de enfermedades, 10.ª revision",1
"('CV', 'calidad de vida')",CV,calidad de vida,1
"('GEMI', 'grupo de estudios multicéntrico de infarto')",GEMI,grupo de estudios multicéntrico de infarto,1
"('FAP', 'fibrilacion auricular paroxistica')",FAP,fibrilacion auricular paroxistica,1
"('pertofrana', 'parkinsonianos con dos derivados del iminodibencilo: imipramina (tofranil) y desipramina')",pertofrana,parkinsonianos con dos derivados del iminodibencilo: imipramina (tofranil) y desipramina,1
"('UCI', 'unidades de cuidados intensivos')",UCI,unidades de cuidados intensivos,2
"('Cis-Pt', 'cis-platino')",Cis-Pt,cis-platino,1
"('LLA', 'linfoblástica aguda')",LLA,linfoblástica aguda,1
"('CPV_2011', 'censo de población y viviendas de 2011')",CPV_2011,censo de población y viviendas de 2011,1
"('AVK', 'antivitamina k')",AVK,antivitamina k,1
"('SGB', 'síndrome de guillain-barré')",SGB,síndrome de guillain-barré,2
"('OR', 'odds ratio')",OR,odds ratio,5
"('PANDA', 'programa nacional de drogas antineoplásicas')",PANDA,programa nacional de drogas antineoplásicas,1
"('iPCSK9', 'inhibidores de la proprotein convertase subtilisin/kexin-9')",iPCSK9,inhibidores de la proprotein convertase subtilisin/kexin-9,1
"('ANCA', 'anticitoplasmáticos de neutrófilos')",ANCA,anticitoplasmáticos de neutrófilos,1
"('DEH', 'de estancia hospitalaria')",DEH,de estancia hospitalaria,1
"('MPMN', 'modelo de predicción de mortalidad de navarra')",MPMN,modelo de predicción de mortalidad de navarra,1
"('RAQoL', 'rheumatoid arthritis quality of life scale')",RAQoL,rheumatoid arthritis quality of life scale,1
"('PgE2', 'prostaglandina e2')",PgE2,prostaglandina e2,1
"('MMSE', 'mini-mental state examination')",MMSE,mini-mental state examination,1
"('ENSA', 'encuesta nacional de salud')",ENSA,encuesta nacional de salud,2
"('TURis', 'transuretral de la próstata en solución salina')",TURis,transuretral de la próstata en solución salina,1
"('RG', 'recesión gingival')",RG,recesión gingival,1
"('SNE', 'soporte nutricional especializado')",SNE,soporte nutricional especializado,2
"('EPIC', 'europeo sobre dieta y cáncer')",EPIC,europeo sobre dieta y cáncer,1
"('SGB', 'sindrome de guillain-barre')",SGB,sindrome de guillain-barre,1
