pair,acronym,description,frequency
"('DM2', 'diabetes mellitus tipo 2')",DM2,diabetes mellitus tipo 2,3
"('ETS', 'enfermedades de transmisión sexual')",ETS,enfermedades de transmisión sexual,2
"('RPa', 'razones de prevalencia ajustada')",RPa,razones de prevalencia ajustada,1
"('SD', 'síndrome de down')",SD,síndrome de down,1
"('SIVELCE', 'sistema de vigilancia epidemiológica de lesiones de causa externa')",SIVELCE,sistema de vigilancia epidemiológica de lesiones de causa externa,1
"('ABiF', 'andalusian bipolar family')",ABiF,andalusian bipolar family,1
"('ZN', 'ziehl-neelsen')",ZN,ziehl-neelsen,1
"('SCI', 'science citation index')",SCI,science citation index,1
"('EPRCD', 'escala de perfil de riesgo de consumo de drogas')",EPRCD,escala de perfil de riesgo de consumo de drogas,1
"('UCIP', 'unidades de cuidados intensivos pediatricos')",UCIP,unidades de cuidados intensivos pediatricos,1
"('EV-D68', 'enterovirus d68')",EV-D68,enterovirus d68,1
"('EEH', 'espongiformes en humanos')",EEH,espongiformes en humanos,1
"('SIC', 'síndrome de intestino corto')",SIC,síndrome de intestino corto,3
"('FHA', 'fiebre hemorrágica argentina')",FHA,fiebre hemorrágica argentina,2
"('LAL', 'leucemia aguda linfoide')",LAL,leucemia aguda linfoide,1
"('UMI', 'unidad de medicina intensiva')",UMI,unidad de medicina intensiva,1
"('US', 'uso de sustancias')",US,uso de sustancias,1
"('REGESMOHS', 'registro español de cirugía de mohs')",REGESMOHS,registro español de cirugía de mohs,1
"('SNS', 'sistema nacional de salud')",SNS,sistema nacional de salud,2
"('EB', 'epidermólisis bullosa')",EB,epidermólisis bullosa,1
"('IAM-CEST', 'infarto agudo al miocardio con elevación del st')",IAM-CEST,infarto agudo al miocardio con elevación del st,1
"('Argentina', 'agrupamientos (conglomerados) de incidencia de cáncer infantil en la provincia de córdoba')",Argentina,agrupamientos (conglomerados) de incidencia de cáncer infantil en la provincia de córdoba,1
"('EPT', 'eventos potencialmente traumáticos')",EPT,eventos potencialmente traumáticos,1
"('EOM', 'enfermedades osteomusculares')",EOM,enfermedades osteomusculares,1
"('NUSFPS', 'no utilización de los servicios formales de prestación de salud')",NUSFPS,no utilización de los servicios formales de prestación de salud,1
"('EC', 'enfermedad celíaca')",EC,enfermedad celíaca,1
"('IRA', 'infecciones respiratorias agudas')",IRA,infecciones respiratorias agudas,3
"('OA', 'obesidad abdominal')",OA,obesidad abdominal,1
"('CB', 'carcinoma broncogénico')",CB,carcinoma broncogénico,1
"('AP', 'asfixia perinatal')",AP,asfixia perinatal,1
"('EVLD', 'esperanza de vida libre de discapacidad')",EVLD,esperanza de vida libre de discapacidad,1
"('ESNPCT', 'estrategia sanitaria nacional de prevención y control de la tuberculosis')",ESNPCT,estrategia sanitaria nacional de prevención y control de la tuberculosis,1
"('ERCO', 'enfermedad renal crónica oculta')",ERCO,enfermedad renal crónica oculta,1
"('VIH', 'virus de la immunodeficiencia humana')",VIH,virus de la immunodeficiencia humana,1
"('TCA', 'trastorno del comportamiento alimentario')",TCA,trastorno del comportamiento alimentario,1
"('EAT', 'eating attitudes test')",EAT,eating attitudes test,1
"('PEAC', 'potenciales evocados auditivos corticales')",PEAC,potenciales evocados auditivos corticales,1
"('ERT', 'enfermedad renal terminal')",ERT,enfermedad renal terminal,2
"('CES-D', 'center for epidemiologic studies-depresion')",CES-D,center for epidemiologic studies-depresion,1
"('ACG', 'adjusted clinical groups\x94')",ACG,adjusted clinical groups,1
"('NRS- 2002', 'nutritional risk screening 2002')",NRS- 2002,nutritional risk screening 2002,1
"('CV', 'comunitat valenciana')",CV,comunitat valenciana,4
"('EUA', 'estados unidos de américa')",EUA,estados unidos de américa,1
"('CBM', 'cuadro básico de medicamentos')",CBM,cuadro básico de medicamentos,1
"('MRP', 'modelo de regresión de poisson')",MRP,modelo de regresión de poisson,1
"('TD', 'test de denver')",TD,test de denver,1
"('IAL', 'intoxicación aguda por litio')",IAL,intoxicación aguda por litio,1
"('EED', 'espasmo esofágico difuso')",EED,espasmo esofágico difuso,1
"('C.A.V.', 'comunidad autónoma vasca')",C.A.V.,comunidad autónoma vasca,1
"('LB', 'lesiones bucales')",LB,lesiones bucales,1
"('ERIDA', 'estudio regional de incidentes derivados de la atención')",ERIDA,estudio regional de incidentes derivados de la atención,2
"('LM', 'lactancia materna')",LM,lactancia materna,1
"('IC95%', 'intervalo de confianza al 95%')",IC95%,intervalo de confianza al 95%,1
"('SALVAR', 'sistema de administración, logística y vigilancia de antirretrovirales')",SALVAR,"sistema de administración, logística y vigilancia de antirretrovirales",1
"('ECA', 'ensayos controlados aleatorizados')",ECA,ensayos controlados aleatorizados,1
"('Sintrom', 'sometidos a cirugía urológica en tratamiento con acenocumarol')",Sintrom,sometidos a cirugía urológica en tratamiento con acenocumarol,1
"('SARM', 'staphylococcus aureus resistente a la meticilina')",SARM,staphylococcus aureus resistente a la meticilina,1
"('DM', 'deficientes mentales')",DM,deficientes mentales,1
"('PTG', 'pacientes con traumatismo grave')",PTG,pacientes con traumatismo grave,1
"('CI', 'cardiopatía isquémica')",CI,cardiopatía isquémica,1
"('TUS', 'trastornos por uso de sustancias')",TUS,trastornos por uso de sustancias,2
"('SIRS', 'síndrome de respuesta inflamatoria sistémica')",SIRS,síndrome de respuesta inflamatoria sistémica,1
"('LTSV', 'limitación del tratamiento de soporte vital')",LTSV,limitación del tratamiento de soporte vital,1
"('P/T', 'peso/talla')",P/T,peso/talla,1
"('EEB', 'espongiformes bovinas')",EEB,espongiformes bovinas,1
"('NCV', 'nódulos de cuerdas vocales')",NCV,nódulos de cuerdas vocales,1
"('TCA', 'trastornos de la conducta alimentaria')",TCA,trastornos de la conducta alimentaria,2
"('AO', 'asma ocupacional')",AO,asma ocupacional,1
"('IAP', 'investigación acción participación')",IAP,investigación acción participación,1
"('PEECU', 'programa de evaluación externa de calidad en uroanálisis')",PEECU,programa de evaluación externa de calidad en uroanálisis,1
"('VIH-2', 'virus de la inmunodeficiencia humana de tipo 2')",VIH-2,virus de la inmunodeficiencia humana de tipo 2,2
"('HTVC', 'hospital de tortosa verge de la cinta')",HTVC,hospital de tortosa verge de la cinta,1
"('GBS', 'gasto de bolsillo en salud')",GBS,gasto de bolsillo en salud,1
"('VG', 'violencia de género')",VG,violencia de género,1
"('CVC', 'catéter venoso central')",CVC,catéter venoso central,1
"('HUM Mederi', 'hospital universitario mayor mederi')",HUM Mederi,hospital universitario mayor mederi,1
"('MBI', 'maslach burnout inventory')",MBI,maslach burnout inventory,1
"('ITS', 'infecciones del torrente sanguíneo')",ITS,infecciones del torrente sanguíneo,1
"('NBI', 'necesidades básicas insatisfechas')",NBI,necesidades básicas insatisfechas,2
"('APMP', 'años perdidos por muerte prematura')",APMP,años perdidos por muerte prematura,1
"('CMV', 'citomegalovirus')",CMV,citomegalovirus,1
"('PTUIP', 'programa de tamizaje universal e intervención precoz')",PTUIP,programa de tamizaje universal e intervención precoz,1
"('TAC', 'tomografia axial computarizada')",TAC,tomografia axial computarizada,1
"('IDCV', 'inmunodeficiencia común variable')",IDCV,inmunodeficiencia común variable,4
"('IRAG', 'insuficiencia respiratoria aguda grave')",IRAG,insuficiencia respiratoria aguda grave,1
"('SAT', 'sueroaglutinación')",SAT,sueroaglutinación,1
"('BACOVA', 'balance del contenido vaginal')",BACOVA,balance del contenido vaginal,1
"('HCC', 'hepatitisc crónica')",HCC,hepatitisc crónica,1
"('RECCyL', 'riesgo de enfermedad cardiovascular en castilla y león')",RECCyL,riesgo de enfermedad cardiovascular en castilla y león,1
"('TH', 'terapia hormonal')",TH,terapia hormonal,1
"('OT', 'objetivo terapéutico')",OT,objetivo terapéutico,2
"('BP', 'bajo peso')",BP,bajo peso,1
"('CBCL/1.5-5', 'child behavior checklist 1.5-5')",CBCL/1.5-5,child behavior checklist 1.5-5,1
"('GESIDA', 'grupo de estudio de sida')",GESIDA,grupo de estudio de sida,1
"('PAM', 'poliangeítis microscópica')",PAM,poliangeítis microscópica,1
"('EP', 'enfermedad periodontal')",EP,enfermedad periodontal,1
"('RM', 'reconstrucción mamaria')",RM,reconstrucción mamaria,1
"('SW', 'síndrome de wolfram')",SW,síndrome de wolfram,1
"('HB', 'hepatitis b')",HB,hepatitis b,1
"('VRS', 'virus respiratorio sincicial')",VRS,virus respiratorio sincicial,1
"('SPA', 'sustancias psicoactivas')",SPA,sustancias psicoactivas,1
"('VSR', 'virus sincicial respiratorio')",VSR,virus sincicial respiratorio,1
"('ATPO', 'anti-tiroperoxidasa')",ATPO,anti-tiroperoxidasa,1
"('HR', 'hipertensión arterial')",HR,hipertensión arterial,1
"('SIOP', 'sociedad internacional de oncología pediátrica')",SIOP,sociedad internacional de oncología pediátrica,1
"('GEVA', 'grupo de enfermedades vasculares de albacete')",GEVA,grupo de enfermedades vasculares de albacete,1
"('ROP', 'retinopatía del prematuro""')",ROP,"retinopatía del prematuro""",1
"('REVAC', 'red española de vigilancia en alergia de contacto')",REVAC,red española de vigilancia en alergia de contacto,1
"('ECNEI', 'endocarditis infecciosa')",ECNEI,endocarditis infecciosa,1
"('IMC', 'indice de masa corporal')",IMC,indice de masa corporal,3
"('TAD', 'tensión arterial diastólica')",TAD,tensión arterial diastólica,1
"('EC', 'enfermedad de crohn')",EC,enfermedad de crohn,2
"('TIR', 'tuberculosis e infecciones respiratorias')",TIR,tuberculosis e infecciones respiratorias,1
"('TDR', 'tesis doctorales en red')",TDR,tesis doctorales en red,1
"('MPVh', 'metapneumovirus humano')",MPVh,metapneumovirus humano,1
"('SMS', 'servicio murciano de salud')",SMS,servicio murciano de salud,1
"('IFI', 'inmunofluorescenia')",IFI,inmunofluorescenia,1
"('ASIS', 'análisis de situación de salud')",ASIS,análisis de situación de salud,1
"('LMA', 'leucemia mieloide aguda')",LMA,leucemia mieloide aguda,1
"('Acari', 'amblyomma triste en simpatría con amblyomma tigrinum')",Acari,amblyomma triste en simpatría con amblyomma tigrinum,1
"('HP', 'helicobacter pylori')",HP,helicobacter pylori,1
"('Acari', 'abundancia relativa de amblyomma spp.')",Acari,abundancia relativa de amblyomma spp.,1
"('GGT', 'gama glutamil transferasa')",GGT,gama glutamil transferasa,1
"('ER', 'enfermedades respiratorias')",ER,enfermedades respiratorias,1
"('GPC', 'guías de práctica clínica')",GPC,guías de práctica clínica,1
"('EMBL', 'epilepsia mioclonica benigna del lactante')",EMBL,epilepsia mioclonica benigna del lactante,1
"('DM', 'dismorfia muscular')",DM,dismorfia muscular,1
"('TEA', 'trastornos del espectro autista')",TEA,trastornos del espectro autista,2
"('ST', 'sepsis tardía')",ST,sepsis tardía,1
"('DS', 'desviación estándar')",DS,desviación estándar,1
"('ENH', 'encuesta de nutrición hospitalaria')",ENH,encuesta de nutrición hospitalaria,1
"('AM', 'adultos mayores')",AM,adultos mayores,3
"('SUH', 'servicio de urgencias hospitalario')",SUH,servicio de urgencias hospitalario,5
"('TAB', 'tasa anualizada de brotes')",TAB,tasa anualizada de brotes,1
"('WURS', 'wender-utah rating scale')",WURS,wender-utah rating scale,1
"('SN', 'stifneck')",SN,stifneck,1
"('TCSS', 'toronto clinical scoring system')",TCSS,toronto clinical scoring system,1
"('SChS', 'síndrome de churg-strauss')",SChS,síndrome de churg-strauss,1
"('VPH', 'virus de papiloma humano')",VPH,virus de papiloma humano,6
"('HECMNSXXI', 'hospital de especialidades del centro médico nacional siglo xxi')",HECMNSXXI,hospital de especialidades del centro médico nacional siglo xxi,1
"('Chile', 'consumo habitual por la población humana de valdivia')",Chile,consumo habitual por la población humana de valdivia,1
"('GER', 'gasto energético en reposo')",GER,gasto energético en reposo,1
"('CCC', 'cáncer de cabeza y cuello')",CCC,cáncer de cabeza y cuello,1
"('HNHU', 'hospital nacional hipolito unanue')",HNHU,hospital nacional hipolito unanue,1
"('AH', 'atención hospitalaria')",AH,atención hospitalaria,1
"('IMSS', 'instituto mexicano seguro social')",IMSS,instituto mexicano seguro social,1
"('NCT', 'nefropatía crónica del trasplante')",NCT,nefropatía crónica del trasplante,1
"('CC', 'contorno de cintura')",CC,contorno de cintura,1
"('ICNND', 'interdepartamental commitee on nutririon for national defense')",ICNND,interdepartamental commitee on nutririon for national defense,1
"('Hb', 'hemoglobina')",Hb,hemoglobina,1
"('SURPS', 'substance use risk profile scale')",SURPS,substance use risk profile scale,1
"('EEH', 'exceso de estancia hospitalaria')",EEH,exceso de estancia hospitalaria,1
"('UCIN', 'unidad de cuidados intensivos neonatales')",UCIN,unidad de cuidados intensivos neonatales,2
"('PCRus', 'proteína c reactiva ultrasensible')",PCRus,proteína c reactiva ultrasensible,1
"('Zn', 'zinc')",Zn,zinc,1
"('ASPB', 'agencia de salud pública de barcelona')",ASPB,agencia de salud pública de barcelona,1
"('VIH-1', 'virus de la inmunodeficiencia humana tipo 1')",VIH-1,virus de la inmunodeficiencia humana tipo 1,2
"('CB', 'circunferencia del brazo')",CB,circunferencia del brazo,1
"('ECI-4', 'early childhood inventory-4')",ECI-4,early childhood inventory-4,1
"('AIC', ""akaike's information criterion"")",AIC,akaike's information criterion,1
"('EM', 'esclerosis múltiple')",EM,esclerosis múltiple,1
"('RDoC', 'research domain criteria')",RDoC,research domain criteria,1
"('PEPSI', 'programa de investigaciones en epidemiología psiquiátrica')",PEPSI,programa de investigaciones en epidemiología psiquiátrica,1
"('LJ', 'lowenstein-jensen')",LJ,lowenstein-jensen,1
"('NNIS', 'nosocomial infection surveillance')",NNIS,nosocomial infection surveillance,1
"('UMF', 'unidades de medicina familiar')",UMF,unidades de medicina familiar,1
"('LCR', 'líquido cefalorraquídeo')",LCR,líquido cefalorraquídeo,2
"('PRESENCIAP', 'prevención secundaria de la cardiopatía isquémica en la atención primaria')",PRESENCIAP,prevención secundaria de la cardiopatía isquémica en la atención primaria,1
"('VFD', 'vídeo fluoroscopia de deglución')",VFD,vídeo fluoroscopia de deglución,1
"('EII', 'enfermedad inflamatoria intestinal')",EII,enfermedad inflamatoria intestinal,2
"('TUS', 'trastorno por uso de sustancias')",TUS,trastorno por uso de sustancias,1
"('REV-7d', 'revisita a urgencias por ica a 7 días')",REV-7d,revisita a urgencias por ica a 7 días,1
"('GesEPOC', 'guía española de la epoc')",GesEPOC,guía española de la epoc,1
"('FRV', 'factores de riesgo vascular')",FRV,factores de riesgo vascular,1
"('SIER-CV', 'sistema de información de enfermedades raras de la cv')",SIER-CV,sistema de información de enfermedades raras de la cv,1
"('RETOSS', 'reumatología y osteoporosis')",RETOSS,reumatología y osteoporosis,1
"('SWH', 'sindrome de wolf-hirschhorn')",SWH,sindrome de wolf-hirschhorn,2
"('SIR', 'susceptible-infectado-recuperado')",SIR,susceptible-infectado-recuperado,1
"('MCF', 'malformaciones creaneofaciales')",MCF,malformaciones creaneofaciales,1
"('HP', 'hemicranea paroxistica')",HP,hemicranea paroxistica,1
"('OI', 'osteogénesis imperfecta')",OI,osteogénesis imperfecta,1
"('ISPLN', 'instituto de salud pública y laboral de navarra')",ISPLN,instituto de salud pública y laboral de navarra,1
"('NE', 'norte de europa')",NE,norte de europa,1
"('FA', 'fosfatasa alcalina')",FA,fosfatasa alcalina,1
"('AMS', 'arteria mesentérica superior')",AMS,arteria mesentérica superior,1
"('CB', 'cirugía bariátrica')",CB,cirugía bariátrica,1
"('PTH', 'papillas tradicionales hondureñas')",PTH,papillas tradicionales hondureñas,1
"('PC', 'perímetro de cintura')",PC,perímetro de cintura,1
"('VHD', 'virus de la hepatitis delta')",VHD,virus de la hepatitis delta,1
"('Ca', 'calcio')",Ca,calcio,1
"('EUBE', 'escala unidimensional de burnout estudiantil')",EUBE,escala unidimensional de burnout estudiantil,1
"('SiDUP', 'sistema de detección por umbral de prevalencia')",SiDUP,sistema de detección por umbral de prevalencia,1
"('BPM', 'batería psicomotora')",BPM,batería psicomotora,1
"('ICA', 'insuficiencia cardiaca aguda')",ICA,insuficiencia cardiaca aguda,7
"('RP', 'razón de prevalencia')",RP,razón de prevalencia,1
"('GEMA', 'guía española para el manejo del asma')",GEMA,guía española para el manejo del asma,2
"('ENS', 'encuesta nacional de salud')",ENS,encuesta nacional de salud,1
"('PE', 'preeclampsia')",PE,preeclampsia,1
"('TGR', 'transfusión de glóbulos rojos')",TGR,transfusión de glóbulos rojos,1
"('ECLAMC', 'estudio colaborativo latinoamericano de malformaciones congénitas')",ECLAMC,estudio colaborativo latinoamericano de malformaciones congénitas,2
"('RM', 'razón de momios')",RM,razón de momios,4
"('ENSM', 'encuesta nacional de salud mental')",ENSM,encuesta nacional de salud mental,1
"('Alb', 'albúmina plasmática')",Alb,albúmina plasmática,1
"('SASM', 'staphylococcus aureus sensible a meticilina')",SASM,staphylococcus aureus sensible a meticilina,1
"('SNPs', 'sugieren que los polimorfismos de nucleótido único')",SNPs,sugieren que los polimorfismos de nucleótido único,1
"('SAOS', 'síndrome de apnea obstructiva del sueño')",SAOS,síndrome de apnea obstructiva del sueño,1
"('PTI', 'púrpura trombocitopénico idiopático')",PTI,púrpura trombocitopénico idiopático,1
"('FRA', 'fracaso renal agudo')",FRA,fracaso renal agudo,1
"('DERA', 'desajuste emocional y recursos adaptativos en infertilidad')",DERA,desajuste emocional y recursos adaptativos en infertilidad,1
"('CIE-10', 'clasificacion internacional de enfermedades, 10.ª revision')",CIE-10,"clasificacion internacional de enfermedades, 10.ª revision",1
"('GEMI', 'grupo de estudios multicéntrico de infarto')",GEMI,grupo de estudios multicéntrico de infarto,1
"('Fontana', 'forma de ""y"" usando sutura mecánica no reabsorbible')",Fontana,"forma de ""y"" usando sutura mecánica no reabsorbible",1
"('GPSIDA', 'grupos de prevención del sida')",GPSIDA,grupos de prevención del sida,1
"('CSP', 'cultura de seguridad del paciente')",CSP,cultura de seguridad del paciente,1
"('GEMPPZ, AP', 'grupo de estudio de la morbilidad psíquica y psicosomática de zaragoza, sección de atención primaria')","GEMPPZ, AP","grupo de estudio de la morbilidad psíquica y psicosomática de zaragoza, sección de atención primaria",1
"('pH1N1', 'por virus influenza a h1n1')",pH1N1,por virus influenza a h1n1,1
"('Spain-RDR', 'se consolidó la red española de registros de enfermedades raras para la investigación')",Spain-RDR,se consolidó la red española de registros de enfermedades raras para la investigación,1
"('BT', 'bilirrubina total')",BT,bilirrubina total,1
"('LLA', 'linfoblástica aguda')",LLA,linfoblástica aguda,3
"('RCIU', 'restricción del crecimiento intrauterino')",RCIU,restricción del crecimiento intrauterino,1
"('ET', 'esclerosis tuberosa')",ET,esclerosis tuberosa,1
"('SNSAF', 'spain: nutrition survey of the armed forces')",SNSAF,spain: nutrition survey of the armed forces,1
"('CPV_2011', 'censo de población y viviendas de 2011')",CPV_2011,censo de población y viviendas de 2011,1
"('SGB', 'síndrome de guillain-barré')",SGB,síndrome de guillain-barré,3
"('OR', 'odds ratio')",OR,odds ratio,9
"('PANDA', 'programa nacional de drogas antineoplásicas')",PANDA,programa nacional de drogas antineoplásicas,1
"('EDO', 'enfermedades de declaración obligatoria')",EDO,enfermedades de declaración obligatoria,4
"('DEH', 'de estancia hospitalaria')",DEH,de estancia hospitalaria,1
"('MPMN', 'modelo de predicción de mortalidad de navarra')",MPMN,modelo de predicción de mortalidad de navarra,1
"('EHGNA', 'enfermedad de higado graso no alcohólico')",EHGNA,enfermedad de higado graso no alcohólico,1
"('SF-LDQOL', 'short form-liver disease quality of life')",SF-LDQOL,short form-liver disease quality of life,1
"('MMSE', 'mini-mental state examination')",MMSE,mini-mental state examination,1
"('ENSA', 'encuesta nacional de salud')",ENSA,encuesta nacional de salud,3
"('CABA', 'ciudad autónoma de buenos aires')",CABA,ciudad autónoma de buenos aires,1
"('LNH', 'linfomas no hodgkinianos')",LNH,linfomas no hodgkinianos,1
"('SNE', 'soporte nutricional especializado')",SNE,soporte nutricional especializado,1
"('EDAH', 'evaluación del trastorno por déficit de atención/hiperactividad')",EDAH,evaluación del trastorno por déficit de atención/hiperactividad,1
"('SGB', 'sindrome de guillain-barre')",SGB,sindrome de guillain-barre,1
"('TC', 'tomografia computarizada')",TC,tomografia computarizada,1
"('SS', 'síndrome de sjögren')",SS,síndrome de sjögren,1
"('BAC', 'bacteriemia asociada al catéter')",BAC,bacteriemia asociada al catéter,1
"('CT', 'computarizada')",CT,computarizada,1
"('IM', 'intoxicaciones medicamentosas')",IM,intoxicaciones medicamentosas,1
"('SDR', 'síndrome de distrés respiratorio')",SDR,síndrome de distrés respiratorio,1
"('HCF', 'historia clínica familiar')",HCF,historia clínica familiar,1
"('ASI-6', 'addiction severity index-6')",ASI-6,addiction severity index-6,1
"('DE', 'de 63')",DE,de 63,1
"('IC', 'intervalos de confianza')",IC,intervalos de confianza,4
"('LCE', 'lesiones de causa externa')",LCE,lesiones de causa externa,1
"('SEE', 'sociedad española de epidemiología')",SEE,sociedad española de epidemiología,1
"('ELA', 'esclerosis lateral amiotrofica')",ELA,esclerosis lateral amiotrofica,2
"('CAA', 'colecistitis alitiásica aguda')",CAA,colecistitis alitiásica aguda,1
"('RNHMD', 'recién nacido hijo de madre diabética')",RNHMD,recién nacido hijo de madre diabética,2
"('CCR', 'cáncer colorrectal')",CCR,cáncer colorrectal,2
"('Plan AUGE', 'plan de acceso universal y garantías explícitas')",Plan AUGE,plan de acceso universal y garantías explícitas,1
"('VRS', 'virus respiratorio sincitial')",VRS,virus respiratorio sincitial,1
"('RNM', 'resultados negativos asociados a la medicación')",RNM,resultados negativos asociados a la medicación,1
"('FESNAD', 'federación española de sociedades de alimentación, nutrición y dietética')",FESNAD,"federación española de sociedades de alimentación, nutrición y dietética",1
"('AFP', 'alfa fetoproteína')",AFP,alfa fetoproteína,1
"('RN', 'recién nacidos')",RN,recién nacidos,1
"('PCCM', 'programas de cribado de cáncer de mama')",PCCM,programas de cribado de cáncer de mama,1
"('DC', 'dermatología comunitaria')",DC,dermatología comunitaria,1
"('EM', 'esclerosis multiple')",EM,esclerosis multiple,6
"('AP', 'atencion primaria')",AP,atencion primaria,1
"('GEIH', 'grupo de estudio de infección hospitalaia')",GEIH,grupo de estudio de infección hospitalaia,1
"('FCRS', 'framingham coronary risk score')",FCRS,framingham coronary risk score,1
"('CU', 'colitis ulcerosa')",CU,colitis ulcerosa,1
"('DF', 'disfonía funcional')",DF,disfonía funcional,1
"('AC', 'anomalías congénitas')",AC,anomalías congénitas,1
"('EAT-40', 'eating attitudes test-40')",EAT-40,eating attitudes test-40,1
"('LARCE', 'laboratorio regional de citología exfoliativa')",LARCE,laboratorio regional de citología exfoliativa,1
"('VPN', 'valor predictivo negativo')",VPN,valor predictivo negativo,1
"('ERC', 'enfermedad renal cronica')",ERC,enfermedad renal cronica,1
"('EPIC', 'europeo sobre cáncer y nutrición')",EPIC,europeo sobre cáncer y nutrición,1
"('CIV', 'comunicación interventricular aislada')",CIV,comunicación interventricular aislada,1
"('EVB', 'estados vaginales básicos')",EVB,estados vaginales básicos,1
"('Pap', 'papanicolaou')",Pap,papanicolaou,1
"('EG', 'edad gestacional')",EG,edad gestacional,2
"('EN', 'enfermedad neumocócica')",EN,enfermedad neumocócica,1
"('LES', 'lupus eritematoso sistémico')",LES,lupus eritematoso sistémico,1
"('VHB', 'virus de hepatitis b')",VHB,virus de hepatitis b,3
"('HSC', 'hiperplasia suprarrenal congénita')",HSC,hiperplasia suprarrenal congénita,1
"('LEI', 'lesión escamosa intraepitelial')",LEI,lesión escamosa intraepitelial,1
"('PNA', 'pielonefritis aguda')",PNA,pielonefritis aguda,1
"('SAHS', 'síndrome apnea-hipopnea del sueño')",SAHS,síndrome apnea-hipopnea del sueño,1
"('SII', 'síndrome de intestino irritable')",SII,síndrome de intestino irritable,1
"('ADH', 'anemia por déficit de hierro')",ADH,anemia por déficit de hierro,1
"('UO', 'urgencias obstétricas')",UO,urgencias obstétricas,1
"('TAS', 'tensión arterial sistólica')",TAS,tensión arterial sistólica,1
